"Notes"	"Census Region"	"Census Region Code"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"57 years"	"57"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	49	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"57 years"	"57"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	64	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"58 years"	"58"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	54	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"58 years"	"58"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	84	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"59 years"	"59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	61	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"59 years"	"59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	65	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"60 years"	"60"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	60	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"60 years"	"60"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	81	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"61 years"	"61"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	70	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"61 years"	"61"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	69	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"62 years"	"62"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	62	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"62 years"	"62"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	97	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"63 years"	"63"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	62	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"63 years"	"63"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	83	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"64 years"	"64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	57	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"64 years"	"64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	93	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"65 years"	"65"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	72	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"65 years"	"65"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	103	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"66 years"	"66"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	84	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"66 years"	"66"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	97	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"67 years"	"67"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	89	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"67 years"	"67"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	101	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"68 years"	"68"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	76	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"68 years"	"68"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	77	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"69 years"	"69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	113	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"69 years"	"69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	92	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"70 years"	"70"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	88	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"70 years"	"70"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	131	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"71 years"	"71"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	95	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"71 years"	"71"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	97	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"72 years"	"72"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	123	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"72 years"	"72"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	118	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"73 years"	"73"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	96	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"73 years"	"73"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	121	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"74 years"	"74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	105	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"74 years"	"74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	113	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"75 years"	"75"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	121	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"75 years"	"75"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	110	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"76 years"	"76"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	118	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"76 years"	"76"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	97	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"77 years"	"77"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	127	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"77 years"	"77"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	101	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"78 years"	"78"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	122	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"78 years"	"78"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	117	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"79 years"	"79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	119	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"79 years"	"79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	107	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"80 years"	"80"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	109	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"80 years"	"80"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	130	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"81 years"	"81"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	131	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"81 years"	"81"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	110	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"82 years"	"82"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	144	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"82 years"	"82"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	103	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"83 years"	"83"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	124	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"83 years"	"83"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	101	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"84 years"	"84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	126	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"84 years"	"84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	109	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"85 years"	"85"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	115	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"85 years"	"85"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	101	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"86 years"	"86"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	121	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"86 years"	"86"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	103	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"87 years"	"87"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	119	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"87 years"	"87"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	85	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"88 years"	"88"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	108	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"88 years"	"88"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	81	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"89 years"	"89"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	113	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"89 years"	"89"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	65	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"90 years"	"90"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	99	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"90 years"	"90"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	66	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"91 years"	"91"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	83	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"91 years"	"91"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	61	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"92 years"	"92"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	75	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"92 years"	"92"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	50	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"93 years"	"93"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	67	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"93 years"	"93"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	42	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"94 years"	"94"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	45	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"94 years"	"94"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	35	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"95 years"	"95"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	41	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"95 years"	"95"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	29	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"96 years"	"96"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	38	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"96 years"	"96"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	26	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"97 years"	"97"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	18	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"97 years"	"97"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	12	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"98 years"	"98"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	24	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"98 years"	"98"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	12	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"99 years"	"99"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	13	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"100+ years"	"100"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	43	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Michigan"	"26"	"100+ years"	"100"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	18	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"1 year"	"1"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	18	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"16 years"	"16"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	10	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"17 years"	"17"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	10	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"17 years"	"17"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	11	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"18 years"	"18"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	14	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"19 years"	"19"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	10	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"20 years"	"20"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	17	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"21 years"	"21"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	15	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"22 years"	"22"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	23	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"23 years"	"23"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	23	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"24 years"	"24"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	10	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"24 years"	"24"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	20	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"25 years"	"25"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	10	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"25 years"	"25"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	22	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"26 years"	"26"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	21	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"27 years"	"27"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	17	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"28 years"	"28"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	14	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"29 years"	"29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	17	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"30 years"	"30"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	22	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"31 years"	"31"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	24	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"32 years"	"32"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	17	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"33 years"	"33"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	12	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"33 years"	"33"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	20	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"34 years"	"34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	17	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"35 years"	"35"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	13	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"35 years"	"35"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	16	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"36 years"	"36"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	19	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"36 years"	"36"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	28	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"37 years"	"37"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	11	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"37 years"	"37"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	16	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"38 years"	"38"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	13	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"38 years"	"38"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	21	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"39 years"	"39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	16	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"39 years"	"39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	26	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"40 years"	"40"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	18	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"40 years"	"40"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	23	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"41 years"	"41"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	16	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"41 years"	"41"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	30	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"42 years"	"42"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	13	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"42 years"	"42"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	29	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"43 years"	"43"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	24	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"43 years"	"43"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	36	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"44 years"	"44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	23	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"44 years"	"44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	31	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"45 years"	"45"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	21	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"45 years"	"45"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	29	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"46 years"	"46"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	19	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"46 years"	"46"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	23	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"47 years"	"47"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	16	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"47 years"	"47"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	29	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"48 years"	"48"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	25	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"48 years"	"48"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	42	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"49 years"	"49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	36	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"49 years"	"49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	32	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"50 years"	"50"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	25	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"50 years"	"50"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	39	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"51 years"	"51"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	46	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"51 years"	"51"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	37	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"52 years"	"52"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	34	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"52 years"	"52"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	50	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"53 years"	"53"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	45	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"53 years"	"53"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	36	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"54 years"	"54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	39	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"54 years"	"54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	51	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Ohio"	"39"	"55 years"	"55"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	37	Not Applicable	Not Applicable
